,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
12,2014-10-20T16:00:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-20T16:00Z,2014-10-20T16:37Z,2014-10-20T16:55Z,M4.5,S14E39,12192.0,"Note that there are two flares occuring at the same time, M3.0 from AR 2192 peaking at 16:15 and then M4.5, the sum of the flare from 2192 along with a new flare just behind the east limb peaking at 2014-10-20T16:37Z (or so).   This entry lists the overall flare peak and time.",,2014-10-20T20:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6972/-1
13,2014-10-20T18:55:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-20T18:55Z,2014-10-20T19:02Z,2014-10-20T19:04Z,M1.4,S15E46,12192.0,,,2014-10-20T20:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6975/-1
14,2014-10-20T19:53:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-20T19:53Z,2014-10-20T20:04Z,2014-10-20T20:13Z,M1.7,S13E31,12192.0,,,2014-10-20T22:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6979/-1
15,2014-10-20T22:43:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-20T22:43Z,2014-10-20T22:55Z,2014-10-20T23:13Z,M1.2,S14E36,12192.0,,,2014-10-21T14:46Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6980/-1
16,2014-10-21T13:35:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-21T13:35Z,2014-10-21T13:38Z,2014-10-21T13:40Z,M1.2,S14E35,12192.0,,,2014-10-21T22:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6988/-1
17,2014-10-22T01:16:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-22T01:16Z,2014-10-22T01:59Z,2014-10-22T02:28Z,M8.7,S13E16,12192.0,,,2014-10-29T19:57Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6990/-1
18,2014-10-22T05:11:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-22T05:11Z,2014-10-22T05:17Z,2014-10-22T05:21Z,M2.7,S15E14,12192.0,,,2014-10-22T15:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6997/-1
19,2014-10-22T14:02:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-22T14:02Z,2014-10-22T14:28Z,2014-10-22T14:50Z,X1.6,S14E12,12192.0,,,2014-10-29T19:59Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/6993/-1
20,2014-10-22T15:51:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-22T15:51Z,2014-10-22T15:57Z,2014-10-22T16:03Z,M1.4,S11E90,,"unnumbered AR, at limb.",,2014-10-22T19:29Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7000/-1
21,2014-10-23T09:44:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-23T09:44Z,2014-10-23T09:50Z,2014-10-23T09:56Z,M1.1,S12W01,12192.0,,,2014-10-23T14:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7008/-1
22,2014-10-24T07:37:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-24T07:37Z,2014-10-24T07:48Z,2014-10-24T07:53Z,M4.0,S19W05,12192.0,,[{'activityID': '2014-10-24T08:12:00-CME-001'}],2014-10-24T12:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7011/-1
23,2014-10-24T21:07:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-24T21:07Z,2014-10-24T21:41Z,2014-10-24T22:13Z,X3.1,S23W22,12192.0,"Intense flashing / brightening / movement seen in SDO 193, but no CME seems to show up in coronagraphs...?",,2014-10-29T19:58Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7016/-1
24,2014-10-25T16:55:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-25T16:55Z,2014-10-25T17:08Z,2014-10-25T18:11Z,X1.0,S12W30,12192.0,,,2014-10-29T20:00Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7021/-1
25,2014-10-26T10:04:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-26T10:04Z,2014-10-26T10:56Z,2014-10-26T11:18Z,X2.0,S12W40,12192.0,Autp-generated Flare has been updated. This flare comes from the complex AR 2192 that has been very active over the past few days.,,2014-10-29T20:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7024/-1
26,2014-10-26T17:08:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-26T17:08Z,2014-10-26T17:17Z,2014-10-26T17:30Z,M1.0,S13W38,12192.0,,,2014-10-26T23:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7032/-1
27,2014-10-26T18:07:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-26T18:07Z,2014-10-26T18:15Z,2014-10-26T18:20Z,M4.2,S14W37,12192.0,,,2014-10-26T23:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7033/-1
28,2014-10-26T18:43:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-26T18:43Z,2014-10-26T18:49Z,2014-10-26T18:56Z,M1.9,S13W38,12192.0,,,2014-10-26T23:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7034/-1
29,2014-10-26T19:59:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-26T19:59Z,2014-10-26T20:21Z,2014-10-26T20:45Z,M2.4,S15W45,12192.0,,,2014-10-26T23:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7035/-1
30,2014-10-27T00:06:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-27T00:06Z,2014-10-27T00:34Z,2014-10-27T00:44Z,M7.1,S12W47,12192.0,,,2014-10-27T01:59Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7036/-1
31,2014-10-27T01:44:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-27T01:44Z,2014-10-27T02:02Z,2014-10-27T02:11Z,M1.0,S13W45,12192.0,,,2014-10-27T18:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7052/-1
32,2014-10-27T03:35:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-27T03:35Z,2014-10-27T03:41Z,2014-10-27T03:48Z,M1.3,S13W45,12192.0,,,2014-10-27T18:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7053/-1
33,2014-10-27T09:59:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-27T09:59Z,2014-10-27T10:09Z,2014-10-27T10:26Z,M6.7,S12W52,12192.0,,,2014-10-27T12:07Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7040/-1
34,2014-10-27T14:12:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-27T14:12Z,2014-10-27T14:47Z,2014-10-27T15:09Z,X2.0,S12W53,12192.0,,,2014-10-27T15:30Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7044/-1
35,2014-10-27T17:33:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-27T17:33Z,2014-10-27T17:40Z,2014-10-27T17:47Z,M1.4,S12W56,12192.0,Flare comes from south part of the AR.,,2014-10-27T21:22Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7051/-1
36,2014-10-28T02:15:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-28T02:15Z,2014-10-28T02:42Z,2014-10-28T03:08Z,M3.4,S14W61,12192.0,,,2014-10-28T15:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7060/-1
37,2014-10-28T03:23:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-28T03:23Z,2014-10-28T03:32Z,2014-10-28T03:41Z,M6.6,S14W61,12192.0,,,2014-10-28T14:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7055/-1
38,2014-10-28T13:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-28T13:54Z,2014-10-28T14:06Z,2014-10-28T14:23Z,M1.6,S18W72,12192.0,,,2014-10-28T15:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7061/-1
39,2014-10-29T06:03:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-29T06:03Z,2014-10-29T08:20Z,2014-10-29T08:52Z,M1.0,S13W75,12192.0,,,2014-10-29T20:25Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7071/-1
40,2014-10-29T09:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-29T09:54Z,2014-10-29T10:01Z,2014-10-29T10:06Z,M1.2,S13W75,12192.0,,,2014-10-29T20:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7072/-1
41,2014-10-29T14:24:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-29T14:24Z,2014-10-29T14:33Z,2014-10-29T14:51Z,M1.4,S16W81,12192.0,,,2014-10-29T20:28Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7073/-1
42,2014-10-29T16:06:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-29T16:06Z,2014-10-29T16:20Z,2014-10-29T16:33Z,M1.0,S16W81,12192.0,,,2014-10-29T20:29Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7074/-1
43,2014-10-29T18:47:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-29T18:47Z,2014-10-29T18:50Z,2014-10-29T18:52Z,M1.3,S16W81,12192.0,,,2014-10-29T20:29Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7075/-1
44,2014-10-29T21:18:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-29T21:18Z,2014-10-29T21:22Z,2014-10-29T21:25Z,M2.3,S16W81,12192.0,"event at the limb, part of flare might be behind the limb",,2014-10-29T22:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7077/-1
45,2014-10-30T00:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-30T00:34Z,2014-10-30T00:37Z,2014-10-30T00:40Z,M1.3,S14W90,12192.0,"flare at the limb, might be partly behind limb",,2014-10-30T01:29Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7078/-1
46,2014-10-30T01:19:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-30T01:19Z,2014-10-30T01:35Z,2014-10-30T01:56Z,M3.5,S14W90,12192.0,"flare from AR at the limb, might be partially obscured again (like previous few flares)",,2014-10-30T02:31Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7082/-1
47,2014-10-30T04:17:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-10-30T04:17Z,2014-10-30T04:28Z,2014-10-30T04:36Z,M1.2,S12W90,12192.0,,,2014-10-30T12:25Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/7083/-1
