,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
10,2024-03-18T04:06:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-18T04:06Z,2024-03-18T04:14Z,2024-03-18T04:24Z,M1.0,N16E68,13614.0,,,2024-03-18T11:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29646/-1
11,2024-03-18T19:02:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-18T19:02Z,2024-03-18T19:19Z,2024-03-18T19:28Z,M6.7,S11E69,13615.0,,,2024-03-18T19:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29653/-1
12,2024-03-19T02:24:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-19T02:24Z,2024-03-19T02:29Z,2024-03-19T02:38Z,M1.4,S14E65,13615.0,,,2024-03-19T12:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29656/-1
13,2024-03-19T23:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-19T23:17Z,2024-03-19T23:27Z,2024-03-19T23:32Z,M2.1,S17E56,13615.0,,,2024-03-20T11:34Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29665/-1
14,2024-03-20T07:23:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-20T07:23Z,2024-03-20T07:36Z,2024-03-20T07:47Z,M7.4,S10E48,13615.0,,,2024-03-20T11:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29663/-1
15,2024-03-20T22:46:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-20T22:46Z,2024-03-20T22:55Z,2024-03-20T23:00Z,M1.9,S17E43,13615.0,,,2024-03-21T12:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29683/-1
16,2024-03-22T13:45:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-22T13:45Z,2024-03-22T13:58Z,2024-03-22T14:12Z,C8.4,N18E13,13614.0,,[{'activityID': '2024-03-22T14:48:00-CME-001'}],2024-03-22T19:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29706/-1
17,2024-03-22T20:18:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-22T20:18Z,2024-03-22T20:32Z,2024-03-22T20:45Z,M4.2,S14E19,13615.0,,,2024-03-22T20:49Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29707/-1
18,2024-03-23T00:58:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T00:58Z,2024-03-23T01:33Z,2024-03-23T02:21Z,X1.1,N25E07,13614.0,"This flare appears to be a sympathetic eruption from both AR 3614 (flare centered ~N25E07) and AR 3615 (flare centered ~S14E15) in opposite hemispheres. The primary association is given to AR 3615 as it is marginally brighter of the two, but AR 3614 appears to be associated with an eruption/EUV wave seen in SDO AIA 193 while AR 3615 is not. Further analysis may need to be conducted of this event.","[{'activityID': '2024-03-23T01:25:00-CME-001'}, {'activityID': '2024-03-23T05:57:00-SEP-001'}, {'activityID': '2024-03-23T06:49:00-SEP-001'}, {'activityID': '2024-03-23T08:15:00-SEP-001'}, {'activityID': '2024-03-23T09:55:00-SEP-001'}]",2024-03-23T12:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29708/-1
19,2024-03-23T06:47:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T06:47Z,2024-03-23T06:55Z,2024-03-23T06:59Z,M1.1,S13E04,13615.0,,,2024-03-23T12:20Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29719/-1
20,2024-03-23T07:01:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T07:01Z,2024-03-23T07:09Z,2024-03-23T07:26Z,M2.4,S14E11,13615.0,,,2024-03-23T12:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29718/-1
21,2024-03-23T07:26:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T07:26Z,2024-03-23T07:38Z,2024-03-23T07:47Z,M3.1,S14E10,13615.0,,,2024-03-23T12:16Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29717/-1
22,2024-03-23T11:22:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T11:22Z,2024-03-23T11:29Z,2024-03-23T11:36Z,M1.0,S14E07,13615.0,,,2024-03-23T12:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29716/-1
23,2024-03-23T12:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T12:36Z,2024-03-23T12:47Z,2024-03-23T12:56Z,M1.3,S14E07,13615.0,,,2024-03-23T18:12Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29742/-1
24,2024-03-23T13:04:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T13:04Z,2024-03-23T13:11Z,2024-03-23T13:20Z,M1.1,S14E10,13615.0,,,2024-03-23T17:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29724/-1
25,2024-03-23T13:31:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T13:31Z,2024-03-23T13:37Z,2024-03-23T13:44Z,M1.9,S14E10,13615.0,,,2024-03-23T18:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29725/-1
26,2024-03-23T13:51:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T13:51Z,2024-03-23T14:02Z,2024-03-23T14:15Z,M5.3,S14E05,13615.0,"Previous auto generated notifications (20240323-AL-007 and 20240323-AL-008) were sent due to detected modulation in the GOES Primary X-ray Flux around the M5 intensity threshold. GOES primary X-ray flux fluctuated slightly between peak values during this event, with the final and highest peak value occurring at 2024-03-23T14:02Z with a flare intensity of M5.3. Notification with ID 20240323-AL-011 corresponds to this value and is the correct notification corresponding to this event",,2024-03-23T18:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29730/-1
27,2024-03-23T14:49:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T14:49Z,2024-03-23T14:53Z,2024-03-23T14:58Z,M1.5,S14E06,13615.0,,,2024-03-23T18:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29743/-1
28,2024-03-23T15:01:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T15:01Z,2024-03-23T15:13Z,2024-03-23T15:17Z,M3.8,S14E07,13615.0,,,2024-03-23T16:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29737/-1
29,2024-03-23T15:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T15:17Z,2024-03-23T15:22Z,2024-03-23T15:27Z,M3.7,S15E05,13615.0,,,2024-03-23T16:53Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29741/-1
30,2024-03-23T16:22:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T16:22Z,2024-03-23T16:51Z,2024-03-23T17:07Z,M2.8,S15E06,13615.0,,,2024-03-23T18:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29744/-1
31,2024-03-23T23:30:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23T23:30Z,2024-03-23T23:49Z,2024-03-24T00:03Z,M2.4,S11W01,13615.0,,,2024-03-24T00:19Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29750/-1
32,2024-03-24T00:51:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T00:51Z,2024-03-24T01:04Z,2024-03-24T01:12Z,C9.9,S14E00,13615.0,"This event begins a few minutes before and overlaps with the start of the M1.4 flare peaking at 2024-03-26T01:25Z, which occurs from the same Active Region.",,2024-03-26T17:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29755/-1
33,2024-03-24T01:12:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T01:12Z,2024-03-24T01:25Z,2024-03-24T01:30Z,M1.4,S14W00,13615.0,,,2024-03-24T03:48Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29756/-1
34,2024-03-24T01:43:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T01:43Z,2024-03-24T01:54Z,2024-03-24T01:57Z,M2.1,S14W00,13615.0,,,2024-03-24T03:50Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29757/-1
35,2024-03-24T01:57:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T01:57Z,2024-03-24T02:05Z,2024-03-24T02:09Z,M2.3,S14E01,13615.0,,,2024-03-24T03:50Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29758/-1
36,2024-03-24T02:09:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T02:09Z,2024-03-24T02:18Z,2024-03-24T02:29Z,M2.7,S13E02,13615.0,,,2024-03-24T03:50Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29759/-1
37,2024-03-24T05:59:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T05:59Z,2024-03-24T06:06Z,2024-03-24T06:10Z,M2.2,S15W05,13615.0,,,2024-03-24T14:28Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29764/-1
38,2024-03-24T07:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T07:36Z,2024-03-24T07:51Z,2024-03-24T08:06Z,M1.3,S13W02,13615.0,,,2024-03-24T14:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29765/-1
39,2024-03-24T12:10:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T12:10Z,2024-03-24T12:18Z,2024-03-24T12:22Z,M1.1,S13W07,13615.0,,,2024-03-24T22:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29785/-1
40,2024-03-24T12:27:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T12:27Z,2024-03-24T12:34Z,2024-03-24T12:39Z,M1.0,S15W04,13615.0,,,2024-03-24T22:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29786/-1
41,2024-03-24T13:00:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-24T13:00Z,2024-03-24T13:13Z,2024-03-24T13:28Z,M1.2,S13W02,13615.0,,,2024-03-24T14:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29766/-1
42,2024-03-25T06:37:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-25T06:37Z,2024-03-25T06:44Z,2024-03-25T06:48Z,M4.4,S12W25,13615.0,,,2024-03-25T12:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29789/-1
43,2024-03-25T14:30:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-25T14:30Z,2024-03-25T14:51Z,2024-03-25T14:56Z,C5.9,N17E52,13622.0,,[{'activityID': '2024-03-25T15:12:00-CME-001'}],2024-03-26T12:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29803/-1
44,2024-03-26T00:28:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-26T00:28Z,2024-03-26T00:36Z,2024-03-26T00:40Z,M1.8,S12W34,13615.0,,,2024-03-26T01:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29800/-1
45,2024-03-26T10:11:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-26T10:11Z,2024-03-26T10:17Z,2024-03-26T10:24Z,M1.0,S13W25,13615.0,,,2024-03-26T12:14Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29802/-1
46,2024-03-26T10:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-26T10:36Z,2024-03-26T10:43Z,2024-03-26T10:52Z,M1.3,S11W34,13615.0,,,2024-03-26T12:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29801/-1
47,2024-03-26T12:55:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-26T12:55Z,2024-03-26T13:30Z,2024-03-26T13:41Z,M1.9,S14W31,13615.0,,,2024-03-26T13:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29805/-1
48,2024-03-26T13:41:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-26T13:41Z,2024-03-26T13:46Z,2024-03-26T13:50Z,M1.7,S14W33,13615.0,"Preliminarily associated with AR 3615, but flaring can also be seen from AR 3621 (approx. N17W73)",,2024-03-26T14:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29806/-1
49,2024-03-26T21:43:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-26T21:43Z,2024-03-26T21:58Z,2024-03-26T22:07Z,M1.6,S11W41,13615.0,,,2024-03-26T22:28Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29815/-1
50,2024-03-27T01:37:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-27T01:37Z,2024-03-27T01:44Z,2024-03-27T01:52Z,M1.1,S10W45,13615.0,,,2024-03-27T12:51Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29817/-1
51,2024-03-27T06:33:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-27T06:33Z,2024-03-27T06:41Z,2024-03-27T06:50Z,M1.1,S13W44,13615.0,,,2024-03-27T12:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29816/-1
52,2024-03-28T06:16:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-28T06:16Z,2024-03-28T06:29Z,2024-03-28T06:36Z,M7.0,S15W53,13615.0,,,2024-03-28T12:24Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29824/-1
53,2024-03-28T15:40:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-28T15:40Z,2024-03-28T15:56Z,2024-03-28T16:03Z,M6.1,S15W55,13615.0,,,2024-03-28T16:07Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29828/-1
54,2024-03-28T19:21:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-28T19:21Z,2024-03-28T19:31Z,2024-03-28T19:38Z,M1.1,S15W57,13615.0,,,2024-03-28T19:48Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29831/-1
55,2024-03-28T20:29:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-28T20:29Z,2024-03-28T20:46Z,2024-03-28T20:50Z,M9.7,S14W60,13615.0,,[{'activityID': '2024-03-28T21:12:00-CME-001'}],2024-03-28T21:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29833/-1
56,2024-03-28T20:50:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-28T20:50Z,2024-03-28T20:56Z,2024-03-28T21:01Z,X1.1,S14W60,13615.0,,[{'activityID': '2024-03-28T21:12:00-CME-001'}],2024-03-28T21:14Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29836/-1
57,2024-03-29T02:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-29T02:17Z,2024-03-29T02:30Z,2024-03-29T02:42Z,M3.2,S16W63,13615.0,,,2024-03-29T12:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29840/-1
58,2024-03-29T18:22:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-29T18:22Z,2024-03-29T18:43Z,2024-03-29T18:57Z,M1.0,S13W75,13615.0,,,2024-03-30T21:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29846/-1
59,2024-03-29T19:19:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-29T19:19Z,2024-03-29T19:34Z,2024-03-29T19:56Z,M1.2,S15W72,13615.0,,,2024-03-29T20:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29847/-1
60,2024-03-30T21:01:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-30T21:01Z,2024-03-30T21:16Z,2024-03-30T22:15Z,M9.4,S13W92,13615.0,Partially occulted double-peaked long duration flare from Active Region 3615 that has rotated behind the SW limb. The flare is accompanied by a very bright ejecta that seems to contribute to the flare intensity/duration. The second flare peak starts very soon after the first one is reached (at 2024-03-30T21:21Z) and reaches intensity of M9.3 at 2024-03-30T21:31Z.,[{'activityID': '2024-03-30T21:36:00-CME-001'}],2024-04-03T12:11Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29854/-1
61,2024-03-30T22:49:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-30T22:49Z,2024-03-30T22:53Z,2024-03-30T23:07Z,M4.5,S13W93,13615.0,"Occulted flare from Active Region 3615 that has rotated behind the SW limb. There could also be more minor contribution to this flare from simultaneous flaring NE of Active Region 3624 at around N25E60. This flare comes on the back of the long duration double peaked M9.4 class flare from Active Region 3615, with contribution from a bright ejecta/post-eruptive arcades from this region.",[{'activityID': '2024-03-30T21:36:00-CME-001'}],2024-04-03T16:16Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29857/-1
62,2024-04-01T01:13:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-04-01T01:13Z,2024-04-01T01:32Z,2024-04-01T01:57Z,M3.9,S13W108,13615.0,There is also a simultaneous sympathetic eruption and a more minor flare in Active Region 3625 (N12W66).,,2024-04-01T02:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29875/-1
