,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
11,2014-02-04T03:57:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-04T03:57Z,2014-02-04T04:00Z,2014-02-04T04:06Z,M5.2,S14W07,11967.0,,,2014-02-04T04:35Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4583/-1
12,2014-02-04T09:38:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-04T09:38Z,2014-02-04T09:49Z,2014-02-04T09:58Z,M1.4,S14W12,11967.0,,,2014-02-04T13:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4590/-1
13,2014-02-04T15:25:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-04T15:25Z,2014-02-04T16:02Z,2014-02-04T16:49Z,M1.5,S14W12,11967.0,,,2015-07-16T19:56Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4597/-1
14,2014-02-05T16:11:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-05T16:11Z,2014-02-05T16:20Z,2014-02-05T16:42Z,M1.3,S10W36,11967.0,,,2014-02-06T01:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4615/-1
15,2014-02-06T22:56:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-06T22:56Z,2014-02-06T23:03Z,2014-02-06T23:05Z,M1.5,S14W48,11967.0,,,2014-02-06T23:41Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4628/-1
16,2014-02-07T04:47:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-07T04:47Z,2014-02-07T04:53Z,2014-02-07T04:56Z,M2.0,S15W50,11967.0,,,2014-02-07T05:14Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4629/-1
17,2014-02-07T10:25:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-07T10:25Z,2014-02-07T10:29Z,2014-02-07T10:31Z,M1.9,N12W53,11968.0,,,2015-07-16T19:51Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4649/-1
18,2014-02-09T15:40:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-09T15:40Z,2014-02-09T16:14Z,2014-02-09T16:52Z,M1.0,S16E88,11976.0,,[{'activityID': '2014-02-09T16:12:00-CME-001'}],2015-07-16T19:51Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4652/-1
19,2014-02-11T03:22:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-11T03:22Z,2014-02-11T03:31Z,2014-02-11T03:39Z,M1.7,S13E16,11974.0,,[{'activityID': '2014-02-11T05:24:00-CME-001'}],2014-03-27T00:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4812/-1
20,2014-02-11T16:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-11T16:34Z,2014-02-11T16:51Z,2014-02-11T17:30Z,M1.8,S13E16,11974.0,,,2014-03-27T00:54Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4813/-1
21,2014-02-12T03:52:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-12T03:52Z,2014-02-12T04:25Z,2014-02-12T04:38Z,M3.7,S13E00,11974.0,,,2014-03-27T01:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4819/-1
22,2014-02-12T06:54:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-12T06:54Z,2014-02-12T06:58Z,2014-02-12T07:04Z,M2.3,S14W04,11974.0,,,2014-03-27T01:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4820/-1
23,2014-02-12T15:41:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-12T15:41Z,2014-02-12T15:51Z,2014-02-12T16:15Z,M2.1,S10W04,11974.0,,,2014-03-27T01:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4821/-1
24,2014-02-13T01:32:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-13T01:32Z,2014-02-13T01:40Z,2014-02-13T01:50Z,M1.8,S12W09,11974.0,,,2014-03-27T01:07Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4822/-1
25,2014-02-13T02:41:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-13T02:41Z,2014-02-13T02:51Z,2014-02-13T03:04Z,M1.0,S11W10,11974.0,,,2014-03-27T01:09Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4823/-1
26,2014-02-13T05:49:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-13T05:49Z,2014-02-13T06:07Z,2014-02-13T06:13Z,M1.7,S11W11,11974.0,,,2014-03-28T01:18Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4883/-1
27,2014-02-13T08:05:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-13T08:05Z,2014-02-13T08:12Z,2014-02-13T08:19Z,M1.8,S11W11,11974.0,,,2014-03-28T01:22Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4884/-1
28,2014-02-13T15:45:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-13T15:45Z,2014-02-13T15:57Z,2014-02-13T16:06Z,M1.4,S11W16,11974.0,,,2014-03-28T01:23Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4885/-1
29,2014-02-14T02:40:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-14T02:40Z,2014-02-14T02:53Z,2014-02-14T02:57Z,M2.3,S11W24,11974.0,,,2014-03-28T01:24Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4886/-1
30,2014-02-14T12:29:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-14T12:29Z,2014-02-14T12:40Z,2014-02-14T12:45Z,M1.6,S14W35,11974.0,,,2014-03-28T01:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4893/-1
31,2014-02-14T13:21:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-14T13:21Z,2014-02-14T13:28Z,2014-02-14T13:39Z,M1.1,S12W30,11974.0,,,2014-03-28T01:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4894/-1
32,2014-02-14T16:33:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-14T16:33Z,2014-02-14T16:39Z,2014-02-14T16:42Z,M1.0,S12W39,11974.0,,,2014-03-28T01:40Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4895/-1
33,2014-02-23T05:50:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-23T05:50Z,2014-02-23T06:09Z,2014-02-23T06:36Z,M1.1,S16E88,,,,2014-03-26T13:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4774/-1
34,2014-02-25T00:41:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-25T00:41Z,2014-02-25T00:49Z,2014-02-25T01:03Z,X4.9,S15E77,,,"[{'activityID': '2014-02-25T01:25:00-CME-001'}, {'activityID': '2014-02-25T06:05:00-SEP-001'}, {'activityID': '2014-02-25T13:55:00-SEP-001'}]",2015-07-16T19:46Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/4636/-1
35,2014-02-26T14:52:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-26T14:52Z,2014-02-26T15:01Z,2014-02-26T15:10Z,M1.1,S12W45,11982.0,,,2014-03-29T03:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5019/-1
36,2014-02-28T00:44:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2014-02-28T00:44Z,2014-02-28T00:48Z,2014-02-28T00:50Z,M1.1,S22E52,11991.0,,,2014-03-29T03:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/5022/-1
