,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
10,2024-02-04T22:20:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T22:20Z,2024-02-04T22:28Z,2024-02-04T22:34Z,M2.1,S14E87,13576.0,,,2024-02-04T22:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28985/-1
11,2024-02-04T22:34:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T22:34Z,2024-02-04T22:37Z,2024-02-04T22:42Z,M2.7,S14E86,13576.0,,,2024-02-04T22:49Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28986/-1
12,2024-02-05T04:13:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-05T04:13Z,2024-02-05T04:28Z,2024-02-05T04:44Z,M2.1,S16E73,13576.0,,,2024-02-05T14:45Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28991/-1
13,2024-02-05T06:10:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-05T06:10Z,2024-02-05T06:22Z,2024-02-05T06:26Z,M1.4,S21E75,13576.0,,[{'activityID': '2024-02-05T07:48:00-CME-001'}],2024-02-05T13:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28987/-1
14,2024-02-06T02:15:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-06T02:15Z,2024-02-06T02:28Z,2024-02-06T02:37Z,M2.2,S34W65,13575.0,,"[{'activityID': '2024-02-06T02:53:00-CME-001'}, {'activityID': '2024-02-06T05:25:00-SEP-001'}, {'activityID': '2024-02-06T07:28:00-SEP-001'}]",2024-02-06T02:53Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28997/-1
15,2024-02-06T02:37:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-06T02:37Z,2024-02-06T03:12Z,2024-02-06T03:37Z,M4.2,S34W65,13575.0,,"[{'activityID': '2024-02-06T02:53:00-CME-001'}, {'activityID': '2024-02-06T05:25:00-SEP-001'}, {'activityID': '2024-02-06T07:28:00-SEP-001'}]",2024-02-06T03:43Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28998/-1
16,2024-02-06T18:38:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-06T18:38Z,2024-02-06T18:49Z,2024-02-06T19:07Z,M1.3,S36W72,13575.0,,[{'activityID': '2024-02-06T19:12:00-CME-001'}],2024-02-06T20:13Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29014/-1
17,2024-02-07T03:04:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-07T03:04Z,2024-02-07T03:31Z,2024-02-07T04:11Z,M5.1,S36W80,13575.0,,[{'activityID': '2024-02-07T03:36:00-CME-001'}],2024-02-07T12:56Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29025/-1
18,2024-02-07T17:41:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-07T17:41Z,2024-02-07T18:05Z,2024-02-07T18:35Z,M1.3,S15E38,13576.0,"Another peak was observed, at M1.2 class, at 2024-02-07T18:19Z.",,2024-02-07T19:54Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29040/-1
19,2024-02-08T12:41:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T12:41Z,2024-02-08T13:12Z,2024-02-08T13:37Z,M3.4,S17E27,13576.0,,,2024-02-08T14:07Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29049/-1
20,2024-02-08T14:11:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T14:11Z,2024-02-08T14:18Z,2024-02-08T14:25Z,M1.2,S13W90,13564.0,"Smaller flare from the west limb, riding on the back of an M3 class flare from a central AR 3576",[{'activityID': '2024-02-08T15:23:00-CME-001'}],2024-02-08T14:42Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29050/-1
21,2024-02-08T15:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T15:17Z,2024-02-08T15:23Z,2024-02-08T15:27Z,M1.8,S16E24,13576.0,,,2024-02-09T19:04Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29051/-1
22,2024-02-08T16:12:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T16:12Z,2024-02-08T16:21Z,2024-02-08T16:28Z,C6.1,S13W90,13564.0,,[{'activityID': '2024-02-08T16:48:00-CME-001'}],2024-02-08T20:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29056/-1
23,2024-02-08T18:56:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T18:56Z,2024-02-08T19:02Z,2024-02-08T19:06Z,M1.3,S15E22,13576.0,,,2024-02-08T19:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29053/-1
24,2024-02-08T23:16:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T23:16Z,2024-02-08T23:55Z,2024-02-09T00:36Z,M3.9,S36W100,13575.0,Seen beyond the SW limb,[{'activityID': '2024-02-08T23:48:00-CME-001'}],2024-02-09T02:17Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29060/-1
25,2024-02-09T00:36:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09T00:36Z,2024-02-09T00:41Z,2024-02-09T00:45Z,M3.1,S16E16,13576.0,"Simultaneous flaring from AR3576 (S16E16) & AR3575 (S36, beyond SW limb).",,2024-02-09T03:05Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29061/-1
26,2024-02-09T12:53:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09T12:53Z,2024-02-09T13:14Z,2024-02-09T13:32Z,X3.3,S37W110,13575.0,"Occulted flare from behind the limb. The earlier identification of longitude sent in notification was too low, W110 is more correct.","[{'activityID': '2024-02-09T13:23:00-CME-001'}, {'activityID': '2024-02-09T15:09:00-SEP-001'}, {'activityID': '2024-02-09T15:30:00-SEP-001'}, {'activityID': '2024-02-09T15:34:00-SEP-001'}, {'activityID': '2024-02-09T15:37:00-SEP-001'}, {'activityID': '2024-02-09T15:52:00-SEP-001'}, {'activityID': '2024-02-09T15:59:00-SEP-001'}, {'activityID': '2024-02-09T16:44:00-SEP-001'}, {'activityID': '2024-02-09T16:45:00-SEP-001'}]",2024-02-12T15:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29062/-1
27,2024-02-09T17:54:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09T17:54Z,2024-02-09T18:00Z,2024-02-09T18:07Z,M1.2,S16E07,13576.0,,,2024-02-09T18:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29091/-1
28,2024-02-10T00:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10T00:42Z,2024-02-10T00:51Z,2024-02-10T01:00Z,M1.5,S16E04,13576.0,,,2024-02-10T01:15Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29103/-1
29,2024-02-10T03:04:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10T03:04Z,2024-02-10T03:54Z,2024-02-10T04:29Z,M3.4,S15E90,13584.0,AR 13584 was numbered on 2024-02-11. This flare may potentially be occulted due to proximity to the limb.,[{'activityID': '2024-02-10T03:48:00-CME-001'}],2024-02-13T17:54Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29106/-1
30,2024-02-10T22:56:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10T22:56Z,2024-02-10T23:07Z,2024-02-10T23:14Z,M9.0,S12W13,13576.0,,[{'activityID': '2024-02-10T23:36:00-CME-001'}],2024-02-10T23:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29127/-1
31,2024-02-11T22:35:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-11T22:35Z,2024-02-11T22:45Z,2024-02-11T22:50Z,M1.0,N10E90,13585.0,This AR was numbered on 2024-02-14.,,2024-02-14T14:55Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29145/-1
32,2024-02-12T03:23:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T03:23Z,2024-02-12T03:48Z,2024-02-12T03:53Z,M6.5,S16W25,13576.0,,[{'activityID': '2024-02-12T05:12:00-CME-001'}],2024-02-12T12:52Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29152/-1
33,2024-02-12T12:50:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T12:50Z,2024-02-12T13:08Z,2024-02-12T13:21Z,M1.1,S16W30,13576.0,,,2024-02-12T13:57Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29162/-1
34,2024-02-12T15:31:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T15:31Z,2024-02-12T15:48Z,2024-02-12T16:03Z,M1.4,S16W30,13576.0,,,2024-02-12T18:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29172/-1
35,2024-02-12T20:35:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T20:35Z,2024-02-12T21:17Z,2024-02-12T21:51Z,M2.6,N26E90,13586.0,Occluded flare from behind the NE limb caused by rising post-eruptive arcades. AR was numbered on 2024-02-14.,[{'activityID': '2024-02-12T22:18:00-CME-001'}],2024-02-14T21:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29201/-1
36,2024-02-13T07:28:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-13T07:28Z,2024-02-13T07:59Z,2024-02-13T08:16Z,C5.0,N23E90,,Occulted flare from behind the NE limb.,[{'activityID': '2024-02-13T08:09:00-CME-001'}],2024-02-13T19:26Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29213/-1
37,2024-02-14T03:02:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-14T03:02Z,2024-02-14T03:10Z,2024-02-14T03:23Z,M1.0,N07W26,13582.0,,,2024-02-14T12:54Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29218/-1
38,2024-02-14T07:26:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-14T07:26Z,2024-02-14T07:35Z,2024-02-14T07:42Z,M1.0,S17W55,13576.0,,,2024-02-14T12:55Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29219/-1
39,2024-02-15T16:50:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-15T16:50Z,2024-02-15T17:07Z,2024-02-15T17:21Z,M1.8,S15W80,13576.0,,[{'activityID': '2024-02-15T17:36:00-CME-001'}],2024-02-15T18:33Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29250/-1
40,2024-02-16T06:42:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-16T06:42Z,2024-02-16T06:53Z,2024-02-16T06:58Z,X2.5,S19W85,13576.0,,[{'activityID': '2024-02-16T07:23:00-CME-001'}],2024-02-16T13:02Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29255/-1
41,2024-02-16T16:15:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-16T16:15Z,2024-02-16T16:36Z,2024-02-16T16:56Z,C6.1,N30E56,13586.0,,[{'activityID': '2024-02-16T17:36:00-CME-001'}],2024-02-16T20:38Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29276/-1
42,2024-02-16T21:57:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-16T21:57Z,2024-02-16T22:09Z,2024-02-16T22:16Z,M3.0,S16W94,13576.0,"Flare partially occulted by the limb, location derived from current position of AR 3576 just beyond the SW limb.",,2024-02-16T22:31Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29279/-1
43,2024-02-19T23:00:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-19T23:00Z,2024-02-19T23:39Z,2024-02-20T01:08Z,C3.8,N12W80,13583.0,"Flaring due to a post-eruptive arcade, which is observed in SDO AIA 131 to have a left-hand footpoint at W70 and a right-hand footpoint that appears to reach around the western limb, possibly to about W100.",[{'activityID': '2024-02-19T23:24:00-CME-001'}],2024-02-20T20:37Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29310/-1
44,2024-02-21T15:39:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-21T15:39Z,2024-02-21T16:02Z,2024-02-21T16:42Z,C4.1,S40E90,,"This flare is associated with an eruption on the SE limb, which is currently suspected to be old Active Region 13575 (S37, rotated off the disk at 2024-02-07T22:00Z).",[{'activityID': '2024-02-21T16:12:00-CME-001'}],2024-02-21T20:44Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29329/-1
45,2024-02-21T22:52:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-21T22:52Z,2024-02-21T23:07Z,2024-02-21T23:14Z,X1.8,N17E38,13590.0,,,2024-02-21T23:20Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29331/-1
46,2024-02-21T23:58:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-21T23:58Z,2024-02-22T00:14Z,2024-02-22T00:31Z,M1.5,S36E90,13591.0,Occulted flare from active region just behind the SE limb (likely the old AR 3575).,[{'activityID': '2024-02-22T00:24:00-CME-001'}],2024-02-23T14:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29337/-1
47,2024-02-22T06:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22T06:17Z,2024-02-22T06:32Z,2024-02-22T06:40Z,X1.7,N17E34,13590.0,,,2024-02-22T13:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29334/-1
48,2024-02-22T16:17:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22T16:17Z,2024-02-22T16:29Z,2024-02-22T16:38Z,C9.4,N05E90,,,[{'activityID': '2024-02-22T17:00:00-CME-001'}],2024-02-23T17:53Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29358/-1
49,2024-02-22T20:29:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22T20:29Z,2024-02-22T20:46Z,2024-02-22T21:03Z,M4.8,N17E26,13590.0,,,2024-02-22T21:10Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29348/-1
50,2024-02-22T22:08:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22T22:08Z,2024-02-22T22:34Z,2024-02-22T22:43Z,X6.3,N17E26,13590.0,Data for this event was provided by GOES-18. A data gap in GOES-16 was observed from 2024-02-22T22:00Z to 2024-02-23T00:00Z.,,2024-02-23T00:58Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29349/-1
51,2024-02-23T13:12:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23T13:12Z,2024-02-23T13:28Z,2024-02-23T13:54Z,M1.0,N17E17,13590.0,,,2024-02-23T16:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29352/-1
52,2024-02-23T15:41:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23T15:41Z,2024-02-23T15:53Z,2024-02-23T16:06Z,M1.4,N17E16,13590.0,,,2024-02-23T16:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29353/-1
53,2024-02-23T16:12:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23T16:12Z,2024-02-23T16:20Z,2024-02-23T16:37Z,M1.0,N17E15,13590.0,,,2024-02-23T20:08Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29361/-1
54,2024-02-23T17:26:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23T17:26Z,2024-02-23T17:47Z,2024-02-23T18:07Z,M2.6,N17E15,13590.0,,,2024-02-26T15:36Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29359/-1
55,2024-02-24T06:21:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24T06:21Z,2024-02-24T06:34Z,2024-02-24T06:44Z,M4.5,N18E09,13590.0,,,2024-02-24T14:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29362/-1
56,2024-02-24T10:32:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24T10:32Z,2024-02-24T10:57Z,2024-02-24T11:03Z,M2.2,N12E05,13590.0,,,2024-02-24T14:24Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29363/-1
57,2024-02-24T11:03:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24T11:03Z,2024-02-24T11:18Z,2024-02-24T11:25Z,M3.6,N18E05,13590.0,,,2024-02-24T14:25Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29364/-1
58,2024-02-24T11:54:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24T11:54Z,2024-02-24T11:59Z,2024-02-24T12:04Z,M1.0,N18E20,13590.0,,,2024-02-24T14:27Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29365/-1
59,2024-02-25T16:47:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-25T16:47Z,2024-02-25T17:22Z,2024-02-25T17:47Z,M2.0,N18W10,13590.0,Eruption with dimming visible in SDO AIA 193.,,2024-02-25T20:24Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29376/-1
60,2024-02-28T08:56:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-28T08:56Z,2024-02-28T09:09Z,2024-02-28T09:27Z,C5.1,S16E31,,,[{'activityID': '2024-02-28T09:24:00-CME-001'}],2024-02-28T17:01Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29395/-1
61,2024-02-28T16:24:00-FLR-001,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-28T16:24Z,2024-02-28T18:54Z,2024-02-28T21:15Z,M1.5,N19W59,13590.0,Long duration flare,[{'activityID': '2024-02-28T17:48:00-CME-001'}],2024-02-29T14:21Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29402/-1
